"","default","month","age","amount","address","employer","children","payfreq","marstat","home"
"1998",0,24,32,1500,7,7.2,2,3,2,1
"1999",0,24,40,2200,8.8,15.2,0,1,1,1
"2000",0,24,23,2000,7.1,6.3,0,3,1,2
"2001",0,24,36,2000,7.9,7.9,2,3,2,1
"2002",0,24,31,1200,2.6,4.8,0,3,2,1
"2003",0,18,20,NA,20.5,NA,0,4,1,2
"2004",0,24,29,1000,2.9,4,0,3,2,1
"2005",0,20,35,1000,5.3,1.1,2,3,2,1
"2006",0,23,20,2000,1.6,0.1,0,3,1,1
"2007",0,24,25,NA,4.2,9.2,1,3,2,1
"2008",1,14,24,2000,0.6,6.4,0,2,1,2
"2009",0,24,19,1500,10.2,0.2,0,1,1,2
"2010",0,14,31,2500,1,3.3,0,1,2,1
"2011",0,24,36,2750,3.2,1.1,0,3,1,2
"2012",0,23,63,4000,7.7,20.1,0,1,2,2
"2013",0,24,52,700,6.9,7,0,1,2,2
"2014",0,23,29,1700,3.4,13,0,3,2,1
"2015",0,24,34,3000,0.5,6.8,1,2,2,1
"2016",0,24,35,1500,6.3,0.8,2,3,2,1
"2017",0,19,32,1500,7.1,6,2,2,2,2
"2018",1,18,36,2000,4.4,4.4,5,3,3,1
"2019",0,24,25,1000,4.2,4.3,0,3,2,1
"2020",0,24,61,2000,20,25.3,0,1,2,1
"2021",0,24,40,3450,7.8,20,2,4,2,1
"2022",0,24,41,3000,12.5,16.2,0,3,2,1
"2023",0,20,42,1500,4,NA,2,3,2,1
"2024",0,24,20,3000,12.1,3.8,0,1,1,2
"2025",0,24,35,500,0.9,11.2,0,3,1,1
"2026",0,24,32,2000,8.3,4.8,4,3,2,2
"2027",0,24,43,3000,5.2,9.5,1,3,2,1
"2028",0,14,37,1000,4.6,0.4,0,3,3,2
"2029",1,12,30,1700,0.5,0.2,0,3,2,1
"2030",0,24,35,3000,3.4,1.4,0,1,2,1
"2031",0,14,36,2000,8.8,6,2,3,2,2
"2032",0,18,37,2200,6.1,11.9,2,3,2,1
"2033",0,19,52,NA,27,NA,0,1,2,1
"2034",0,20,30,NA,4.1,8.5,0,3,1,1
"2035",0,24,19,2000,18.1,2.1,0,1,1,2
"2036",0,18,23,3000,0.8,7.3,0,1,1,2
"2037",0,24,30,2000,0.5,0.3,0,3,1,1
"2038",0,23,47,2500,7.5,7.6,1,3,2,1
"2039",0,24,25,3500,0.5,0.7,0,1,1,2
"2040",0,18,34,2000,0.6,3.5,0,3,1,1
"2041",0,22,29,2500,3.3,10.1,0,3,2,1
"2042",0,24,36,2500,9.4,1,2,3,3,1
"2043",0,24,56,2000,36.1,15.9,0,1,2,2
"2044",0,11,21,1000,5,1.2,0,1,1,2
"2045",0,23,25,2000,3.1,7.7,0,3,1,1
"2046",0,24,34,3400,4.4,8.4,2,1,2,1
"2047",0,24,41,2000,1.7,21.8,0,3,3,1
"2048",0,24,44,1000,1.4,3.8,0,3,2,2
"2049",0,22,59,1200,7.1,12.1,0,4,2,1
"2050",0,21,19,3000,15.5,3.3,0,1,1,2
"2051",0,24,36,1500,8.2,NA,0,1,2,2
"2052",0,24,30,1000,4.4,4.7,0,3,2,1
"2053",0,16,49,1700,1.1,4.7,0,1,2,2
"2054",0,21,24,1500,23.5,1.1,0,1,1,2
"2055",0,24,34,1000,0.3,NA,2,3,2,2
"2056",0,24,41,2500,13.7,0.1,1,2,2,1
"2057",0,24,50,1000,0.2,35,0,1,2,2
"2058",0,24,22,3000,22.2,5.8,0,2,1,2
"2059",0,23,21,3000,21.4,3.4,1,1,1,2
"2060",0,22,34,1500,0.6,12.5,0,1,1,2
"2061",0,6,25,1800,5,2.1,1,3,2,1
"2062",0,24,55,1500,19.1,11.1,0,3,2,1
"2063",0,24,50,2000,25.2,6.7,0,3,2,1
"2064",0,23,36,NA,3.2,NA,0,3,1,1
"2065",0,24,32,NA,6.3,15.4,0,1,1,1
"2066",0,20,25,2000,2.9,0.3,2,1,2,1
"2067",0,24,57,500,20.5,18.7,0,3,2,1
"2068",0,24,72,500,39.7,0,0,3,4,2
"2069",0,24,28,1850,1.9,9.2,1,1,2,1
"2070",0,17,22,1400,17.8,0.4,0,3,1,2
"2071",0,24,18,1000,14.7,3.4,0,1,1,2
"2072",0,8,51,2700,2,7.1,0,3,3,1
"2073",0,22,30,3000,2.2,4.1,2,1,2,1
"2074",0,22,31,3000,7,0.5,1,3,2,1
"2075",1,23,27,1500,2.5,2.6,0,1,1,1
"2076",0,23,24,1500,6,5.4,1,3,2,1
"2077",0,18,31,750,1.8,5.9,0,4,1,1
"2078",0,24,19,2000,4.1,1.2,2,1,2,1
"2079",0,5,24,3250,1.8,9.8,0,1,1,1
"2080",0,19,33,1000,6.1,3.1,2,3,2,1
"2081",0,24,36,900,6.8,6.5,2,3,2,1
"2082",0,24,32,2000,7.4,14.8,1,1,2,2
"2083",0,20,36,600,10.9,11,1,3,2,1
"2084",0,24,23,NA,15,4.3,0,3,1,2
"2085",0,24,62,2000,3,0.6,0,1,3,1
"2086",0,22,41,2000,6.3,16.3,1,1,2,2
"2087",0,22,59,1500,9.8,5.8,0,3,4,1
"2088",0,5,35,2000,14.3,1.4,0,1,1,2
"2089",0,24,38,2000,8.7,8.5,1,1,2,1
"2090",0,24,51,500,2,16,0,3,3,1
"2091",0,24,26,1200,3.2,2.5,0,3,1,2
"2092",0,22,20,NA,11.3,2.3,0,3,1,2
"2093",0,24,41,2000,10.9,9.8,0,3,1,1
"2094",0,24,55,2000,26.6,26.1,0,1,2,2
"2095",1,21,47,1500,16.6,6.7,0,3,2,1
"2096",0,24,41,2000,7.1,6,3,1,2,2
"2097",0,20,31,5000,1.5,8.5,0,3,1,1
"2098",1,6,28,2000,3.9,1.6,0,3,3,1
"2099",0,15,31,2500,2,5.8,2,1,2,1
"2100",0,24,48,2000,0.4,2.4,2,3,2,1
"2101",0,23,22,2000,2.6,0.2,0,3,2,1
"2102",0,24,52,2500,28,1,1,1,2,1
"2103",0,7,21,2850,21.7,0.3,0,3,1,2
"2104",0,24,32,1000,4.4,6.3,2,3,1,2
"2105",0,21,43,1000,17,10.9,1,2,1,1
"2106",0,20,40,1600,1.3,18.2,0,3,1,1
"2107",0,23,34,3000,1.9,2.8,2,3,2,1
"2108",0,10,22,1600,0.3,0.9,0,3,1,1
"2109",0,24,21,3500,21.6,0.1,0,1,1,2
"2110",0,18,29,2000,3.9,4.3,0,3,1,NA
"2111",0,24,47,5000,9.7,13,0,3,2,1
"2112",0,21,59,5000,30,4.4,0,4,2,1
"2113",0,21,33,1500,0.2,0.8,2,3,3,2
"2114",0,24,25,2000,5.2,4.1,0,1,1,2
"2115",0,21,59,NA,25.8,26,1,3,2,1
"2116",0,19,21,1200,21.1,1.1,0,1,1,2
"2117",0,20,31,1750,10,1.5,2,1,1,2
"2118",1,6,37,3850,1.2,11.7,0,1,3,1
"2119",0,18,53,1200,5.8,9.3,0,3,2,1
"2120",0,18,23,2000,23.3,5.6,0,1,1,2
"2121",0,12,28,2000,1,3.6,0,1,1,2
"2122",0,22,29,4000,2,NA,0,3,1,1
"2123",0,18,43,1000,12.7,3.4,0,3,1,1
"2124",0,24,64,2500,10.1,10.1,1,3,2,2
"2125",0,24,23,3000,23.6,6.9,0,1,1,2
"2126",0,24,25,1500,20.5,NA,0,3,1,2
"2127",1,12,24,500,0.5,4.1,2,1,1,2
"2128",0,24,43,1100,10.8,9.8,2,1,3,2
"2129",0,18,24,1000,1.6,0.6,0,3,1,2
"2130",0,24,47,2000,4.4,4.9,3,3,2,2
"2131",0,24,61,1250,22.9,22.9,0,4,2,1
"2132",0,24,55,1000,4.7,20.6,0,3,2,1
"2133",0,24,30,2000,9,8.4,1,1,2,2
"2134",0,24,47,1800,21,6.9,2,1,2,2
"2135",0,23,55,700,10.2,39.7,1,3,2,1
"2136",0,23,28,3000,1.4,5.4,0,1,2,1
"2137",0,20,31,3000,0.7,2.1,0,3,1,2
"2138",0,24,44,1000,4.7,14.4,0,3,2,1
"2139",0,24,29,1000,1.2,8,0,3,2,1
"2140",0,23,34,1000,7.6,5.2,0,3,1,2
"2141",0,19,37,2000,4.6,5.1,0,1,2,1
"2142",0,24,22,2000,5.6,NA,0,3,1,2
"2143",0,19,49,1800,20.4,0.8,2,1,2,1
"2144",0,24,29,2000,6.5,9.1,1,3,2,1
"2145",0,24,24,2500,0.1,1.8,0,3,1,2
"2146",0,21,50,1100,13.6,15.9,2,3,3,1
"2147",1,22,49,2000,0.5,0.2,0,3,3,2
"2148",0,24,43,2000,17.5,10.5,2,1,2,1
"2149",0,23,49,1000,9.7,9.2,0,3,2,2
"2150",0,24,48,1600,13.1,24.1,3,3,2,1
"2151",0,21,33,2500,1.4,3,3,3,1,2
"2152",0,24,28,3500,4.1,12.8,0,1,1,1
"2153",0,16,47,1000,2.4,3,0,1,1,2
"2154",1,17,24,1500,2.3,5.3,0,1,1,2
"2155",0,24,49,1500,14.8,9.8,1,3,2,1
"2156",0,24,43,1000,12.9,15.2,0,3,2,2
"2157",0,19,37,4000,8.6,3.2,2,1,3,2
"2158",1,8,28,1500,3,10,1,1,2,2
"2159",0,24,26,1000,2.3,1.4,0,3,1,2
"2160",0,24,24,3000,20,5.9,0,3,1,2
"2161",0,23,33,2000,1.2,NA,2,1,2,1
"2162",0,20,47,NA,10.6,NA,1,1,2,1
"2163",1,5,24,1000,0.9,6.4,2,1,2,1
"2164",0,24,19,500,8.8,1.9,0,1,1,2
"2165",0,24,54,2000,21,20,0,3,2,1
"2166",0,24,56,3000,33.3,13.5,2,3,2,1
"2167",0,24,29,2500,2.1,1.9,2,1,1,1
"2168",0,24,30,850,0.7,13.6,0,3,2,2
"2169",0,24,52,2000,23.5,9.9,0,1,2,1
"2170",0,24,29,6000,1.2,NA,0,3,2,1
"2171",0,23,33,3100,3.4,4.6,0,3,1,1
"2172",0,13,35,900,0.8,4.1,0,3,1,1
"2173",0,24,55,1500,8.2,10,0,3,2,1
"2174",0,11,27,2000,0.5,3.4,0,3,1,1
"2175",0,19,28,NA,7.2,0,0,3,1,1
"2176",0,23,45,3000,10.4,12.2,2,3,2,1
"2177",0,24,61,4000,19.8,14.8,0,1,2,2
"2178",0,24,33,1500,8.8,3.7,2,3,2,1
"2179",0,22,22,1500,22.5,5.8,0,3,1,2
"2180",0,22,31,1300,0.3,15.2,2,3,2,1
"2181",0,22,41,1500,8.1,18.1,2,1,2,2
"2182",0,23,22,2500,0.1,0.1,0,2,2,2
"2183",0,22,48,1000,1.8,19.8,2,3,1,1
"2184",0,24,31,2500,2,16,0,3,1,1
"2185",0,21,24,2000,0.3,2.3,0,3,1,2
"2186",0,24,46,2000,14.6,NA,1,3,2,1
"2187",0,11,26,NA,3,0.2,2,1,2,2
"2188",0,22,42,2000,0.4,2.7,0,1,3,2
"2189",0,22,36,2500,13.3,3.1,2,3,2,1
"2190",0,24,40,700,6.3,22.3,2,3,2,1
"2191",0,24,44,1500,18.4,17.1,1,1,2,1
"2192",0,18,18,1500,1.8,1,0,1,1,2
"2193",0,21,42,1000,2.2,0.8,1,3,2,1
"2194",0,22,41,2600,5.5,7,3,3,2,1
"2195",0,24,27,1500,1.7,0.3,0,3,2,1
"2196",1,13,39,5000,10.1,5.3,1,3,2,1
"2197",1,15,45,2400,1.4,10.6,0,3,1,1
"2198",0,21,40,1200,18,8.7,1,3,2,1
"2199",0,23,32,2500,6.3,15.8,2,3,2,1
"2200",1,13,45,1000,2.4,1.2,3,1,2,1
"2201",0,24,56,950,8.1,7.8,1,1,1,1
"2202",0,23,41,2000,8.2,11.1,3,1,2,NA
"2203",0,24,25,3000,3.3,9,0,3,1,1
"2204",0,24,26,2000,2.4,1.5,0,3,1,1
"2205",0,20,49,2000,2,2,2,3,2,2
"2206",0,24,37,2000,5.2,5.2,2,3,1,1
"2207",0,24,39,NA,9.1,NA,2,3,2,1
"2208",0,24,47,3000,20,8.5,2,3,2,1
"2209",0,24,52,1500,14.9,0.7,2,1,2,1
"2210",0,24,24,6500,1.3,2,0,3,1,2
"2211",0,24,22,2000,0.2,5.1,0,1,1,2
"2212",0,22,27,1000,0.8,8.1,0,1,2,1
"2213",0,24,41,1000,9.6,12,3,4,2,1
"2214",0,24,59,3000,10.4,34.7,0,3,1,1
"2215",0,19,44,1000,22.3,25,0,1,2,2
"2216",1,13,34,3500,5,0.6,0,1,1,2
"2217",0,5,47,NA,4.1,4.1,1,1,2,2
"2218",1,7,39,2000,2.1,3,2,3,2,2
"2219",1,21,25,1000,1.1,1.6,2,1,2,1
"2220",0,23,34,650,9.5,7.2,2,3,2,1
"2221",0,19,29,3000,1.1,4,0,3,1,2
"2222",0,18,53,4000,19.2,NA,1,3,2,1
"2223",0,21,29,1200,2.1,11.2,0,3,1,1
"2224",1,3,32,3500,2.6,16,0,3,2,1
"2225",0,24,19,1000,4.9,3.2,0,3,1,2
"2226",0,22,34,1000,0.3,1.3,3,3,1,2
"2227",0,24,45,2000,0.1,5.6,2,3,2,2
"2228",0,23,36,2000,24.1,11.8,0,3,1,2
"2229",0,18,50,2950,5.7,2.8,1,3,2,2
"2230",0,24,45,1000,16.1,19.8,0,1,2,2
"2231",0,23,45,6500,4,2.8,0,3,2,1
"2232",0,23,42,1500,16.4,NA,1,3,3,2
"2233",0,24,32,NA,0.6,8,0,3,1,2
"2234",1,6,33,1800,0.5,10.9,1,3,1,1
"2235",0,22,36,4000,3,8,0,2,2,2
"2236",0,24,38,2000,6.7,13,2,3,2,1
"2237",0,24,48,2500,10.3,5.3,3,3,2,1
"2238",0,18,40,1000,1.2,16,3,3,2,1
"2239",0,23,40,2000,0.1,5,2,1,2,2
"2240",0,18,22,3500,0.5,6.7,0,1,1,1
"2241",0,24,23,1000,3.8,5.6,0,1,1,2
"2242",0,24,37,3000,5.9,9.7,0,1,2,1
"2243",0,24,24,2000,2.3,5.1,0,3,1,2
"2244",0,24,49,2000,7.9,19.4,4,3,2,1
"2245",0,17,38,NA,7,0.8,3,1,2,1
"2246",0,21,33,1000,0.3,2.6,0,3,3,2
"2247",0,23,31,2400,3.1,13.8,0,3,1,1
"2248",0,24,34,2000,0.4,0.5,0,3,2,2
"2249",0,24,30,2000,7.4,7.9,2,3,2,1
"2250",0,24,40,1000,2.4,15.5,3,1,2,2
"2251",0,18,26,2500,0.5,4.5,0,3,2,1
"2252",0,24,33,3000,1.4,0.6,0,3,1,1
"2253",0,20,23,NA,0.3,2.1,0,3,1,2
"2254",0,19,32,1500,12.4,6,1,1,2,1
"2255",0,22,32,2000,1.2,12.4,0,3,1,1
"2256",0,14,34,1000,0.3,0.3,3,1,1,2
"2257",0,23,22,2000,4.9,0.3,0,3,1,2
"2258",0,24,22,2000,0.9,3.9,0,1,1,2
"2259",0,24,40,2000,8.2,6.7,2,3,2,2
"2260",0,24,50,3200,1.9,22.4,2,1,2,2
"2261",0,22,35,1000,7.4,11.3,2,3,2,1
"2262",0,21,37,5000,3.5,14.5,2,3,2,1
"2263",0,18,29,3000,4.9,1.7,0,3,2,1
"2264",0,24,36,2350,0.1,2.5,0,3,2,1
"2265",0,23,31,2000,7.3,2.3,0,1,2,2
"2266",0,23,30,3000,0.1,13.2,0,3,1,2
"2267",0,23,43,1000,22.9,9.4,0,3,3,1
"2268",0,24,25,3000,6.3,5.2,0,1,1,2
"2269",0,23,18,1000,10.1,0.6,0,3,1,2
"2270",0,18,34,1500,1.6,11.2,1,3,2,1
"2271",0,24,33,2000,8.5,12.5,1,1,2,2
"2272",1,4,24,2000,24.9,0.5,0,2,1,2
"2273",0,24,29,1000,5.9,6.6,0,3,1,1
"2274",0,24,48,3000,2.5,NA,0,1,3,2
"2275",1,15,19,500,8.2,0.8,0,1,1,2
"2276",0,24,32,500,2.6,13.1,0,3,1,2
"2277",0,18,47,1500,15.5,NA,2,3,2,1
"2278",0,24,30,2000,1,0.5,0,3,2,1
"2279",0,23,29,1450,0.7,6.8,1,2,2,2
"2280",0,20,40,3000,10.4,1.8,0,1,1,1
"2281",0,24,31,1500,3.3,2,1,3,2,1
"2282",0,24,43,1000,15,NA,0,1,2,1
"2283",0,24,24,1500,24.3,8.3,0,1,1,2
"2284",0,20,44,2000,5.3,0.5,2,3,2,NA
"2285",0,24,34,1350,0,NA,3,1,2,2
"2286",0,24,40,1050,0.3,7.7,4,3,2,1
"2287",0,20,57,1500,7.1,31.4,0,3,2,1
"2288",0,22,24,2000,3.1,9.1,0,1,2,1
"2289",0,24,43,2000,9.4,23.2,0,3,2,1
"2290",0,23,48,1500,6.4,23.4,0,3,3,1
"2291",0,21,32,2300,6.5,0.1,2,3,2,1
"2292",0,24,41,5000,1.1,5.1,0,3,2,1
"2293",0,24,24,1500,0.9,NA,0,3,1,1
"2294",0,17,56,4000,26.3,25.7,0,3,3,1
"2295",0,20,41,3000,4.9,10.2,2,3,2,1
"2296",1,18,23,1500,18.9,7.9,0,3,1,2
"2297",0,24,41,3000,12.4,12.3,1,1,2,2
"2298",0,24,55,NA,6.3,2.8,0,1,2,1
"2299",0,24,29,NA,3.5,11.3,0,3,3,2
"2300",0,20,49,1500,12,6.4,1,1,3,1
"2301",0,24,40,5000,2.3,3.4,0,3,2,1
"2302",0,20,28,900,7.1,7,5,1,2,2
"2303",0,23,34,2500,4,9,0,3,1,1
"2304",0,24,49,500,12.5,12.8,0,1,2,1
"2305",0,23,26,2500,14.3,8.3,0,1,1,1
"2306",0,23,35,2000,2.4,7,0,1,2,2
"2307",0,24,26,NA,8.5,6.5,0,3,1,2
"2308",0,24,58,3000,30,27.5,0,3,2,1
"2309",0,24,34,2500,1.8,2.8,3,3,2,1
"2310",0,24,55,5000,2.8,3.2,0,3,3,1
"2311",0,24,41,2000,15.1,6.1,3,1,2,2
"2312",0,23,26,1000,2,0.3,0,3,1,2
"2313",0,12,42,1000,11,5,1,3,2,1
"2314",0,23,47,3200,19.6,8.3,3,3,2,1
"2315",0,24,44,2500,2.3,4.7,1,3,3,1
"2316",0,24,27,2200,2.4,2.1,0,3,1,1
"2317",0,23,35,2000,35.4,14.6,1,3,2,1
"2318",0,20,19,1000,1,2.2,0,3,1,2
"2319",0,22,30,1000,2.1,0.3,3,1,2,2
"2320",0,24,39,3000,19.1,2.9,1,1,2,2
"2321",0,23,23,2300,23.3,4.8,0,3,1,2
"2322",0,23,28,1000,2.2,6.4,0,1,1,1
"2323",0,24,23,1400,1.5,3.5,0,3,2,1
"2324",0,23,57,500,17.8,0.4,0,2,4,2
"2325",0,22,30,4000,0.2,0.7,0,3,1,2
"2326",0,8,24,3900,1.1,4.3,0,3,1,1
"2327",0,24,30,1500,4.8,7,2,3,2,1
"2328",0,24,34,2500,1.4,13.8,0,1,2,1
"2329",1,9,18,2000,10.4,2.9,0,1,1,2
"2330",0,24,43,6000,12.9,19.6,0,3,2,1
"2331",0,19,41,2000,2.3,0.1,1,2,1,2
"2332",0,24,54,600,20,18.1,0,3,2,1
"2333",0,9,47,1300,9.6,0.7,0,1,2,1
"2334",0,24,45,1000,8,2.7,1,3,2,1
"2335",0,23,22,1400,1.5,5.5,0,3,1,1
"2336",0,24,46,2000,10.4,18.1,0,3,2,2
"2337",0,24,33,750,1,0.3,0,3,2,1
"2338",0,24,54,2500,4.5,NA,0,3,2,1
"2339",0,24,40,3000,8.2,18.1,0,3,2,1
"2340",0,23,22,1500,22.7,NA,0,1,1,2
"2341",0,21,45,1000,14.4,20.4,1,1,2,2
"2342",0,23,39,1500,4.7,10.3,2,3,2,1
"2343",0,24,21,1600,14.5,3.6,0,1,1,2
"2344",0,24,36,3000,6.6,9.9,2,3,2,1
"2345",0,22,21,3000,10.3,3.2,0,3,1,2
"2346",0,24,44,1000,9.2,5.4,2,1,2,2
"2347",1,3,39,2000,7.9,0.2,0,2,2,1
"2348",0,24,25,1000,25.1,5.4,0,3,1,2
"2349",0,23,23,3500,1.1,NA,0,1,2,1
"2350",0,19,41,2000,9.8,0.3,1,3,2,1
"2351",0,24,59,2500,1.6,9.4,3,3,3,1
"2352",1,15,41,1000,3.2,8.8,1,1,2,2
"2353",0,23,46,1000,8.1,3.9,2,1,2,1
"2354",0,20,52,1000,12,29,0,3,1,1
"2355",0,24,54,2000,16.6,4.3,0,1,2,1
"2356",0,21,43,1150,7.6,7.9,1,3,2,1
"2357",0,24,50,1200,19.5,24.9,2,4,2,1
"2358",0,24,46,2000,0.4,15.6,0,3,2,1
"2359",0,24,23,700,21.6,NA,0,3,1,2
"2360",1,5,22,1000,0.1,0.8,1,1,1,2
"2361",0,2,19,800,10.2,0.4,0,1,1,2
"2362",0,24,52,2000,13.2,1.7,0,1,2,1
"2363",0,20,49,2000,4.6,6.8,0,3,3,2
"2364",1,16,60,1500,36.2,4.4,0,3,2,2
"2365",0,8,43,2000,0.1,0.1,1,1,3,2
"2366",0,24,31,1000,10.3,9.4,2,1,2,1
"2367",0,24,36,700,6.4,4.5,2,3,2,1
"2368",0,15,30,NA,5.7,NA,3,3,2,1
"2369",0,21,21,2000,24.1,NA,0,1,1,2
"2370",0,24,38,1000,12,22.1,2,1,2,2
"2371",0,24,20,1100,13.4,3.5,0,3,2,1
"2372",0,24,60,2000,29.6,6.4,0,3,2,1
"2373",0,24,55,2000,20.1,NA,0,3,2,1
"2374",0,23,30,1000,1.3,6.3,1,3,2,2
"2375",0,24,42,1000,14.4,5.5,1,1,2,2
"2376",0,17,24,1200,1,1,0,3,1,2
"2377",0,21,31,1000,26.5,6.5,0,1,1,2
"2378",0,24,47,1500,10.1,8.1,3,3,2,1
"2379",0,24,31,1500,0.3,NA,1,3,2,2
"2380",0,24,22,1400,0.2,1.6,0,3,1,2
"2381",0,18,29,4500,4.9,6,1,3,2,2
"2382",0,24,47,NA,17.1,17.6,2,3,2,1
"2383",0,24,53,900,7.6,4.1,0,1,2,2
"2384",0,24,31,2200,1,2.1,0,3,2,1
"2385",0,24,31,1300,1.4,1.1,1,1,2,1
"2386",0,24,32,2500,3,1.3,0,3,1,1
"2387",0,23,35,5000,8.2,3,2,1,2,1
"2388",0,24,23,3000,18.3,NA,0,1,1,2
"2389",0,7,28,1000,0.5,2.9,0,3,2,1
"2390",0,14,26,2000,5.9,0.5,1,3,2,1
"2391",0,24,24,2000,23.2,24.5,0,1,1,2
"2392",0,24,60,500,18.8,17,0,1,2,2
"2393",0,24,36,2000,8.7,6.8,2,2,2,1
"2394",0,24,46,2000,1,24.5,2,3,2,1
"2395",1,14,29,3200,5.9,4.9,2,1,2,2
"2396",0,22,43,1000,10.1,1.5,2,1,2,1
"2397",0,24,47,1000,5,31,1,3,2,1
"2398",1,15,40,2000,0.3,0.7,0,1,2,1
"2399",1,17,20,1400,20.6,2.4,0,3,1,2
"2400",0,24,64,3000,22.1,1.3,0,3,2,1
"2401",1,12,22,1600,0.1,4.1,0,3,1,2
"2402",1,12,26,1000,2.2,10.3,1,1,2,2
"2403",0,24,30,600,0.9,1.3,0,3,1,1
"2404",0,20,49,1000,10.4,10,0,1,2,2
"2405",0,24,47,2500,25.6,20.3,0,1,2,2
"2406",0,24,49,2000,16.2,NA,0,3,2,2
"2407",0,21,42,1700,5.8,12.2,2,3,2,1
"2408",0,13,32,800,0,0.8,2,1,2,2
"2409",0,24,33,4500,2.9,2.8,2,3,2,1
"2410",0,21,59,1500,3.1,2.9,0,1,2,2
"2411",0,24,34,2000,20,10.5,0,3,1,2
"2412",0,23,30,1000,0.6,1.3,2,3,2,1
"2413",0,19,39,2100,10.2,NA,0,3,1,1
"2414",0,24,32,2000,3.1,2.4,1,1,1,2
"2415",0,24,46,2300,10,15.1,2,1,2,1
"2416",0,24,18,2600,5.5,0.5,0,3,1,2
"2417",0,18,28,2500,0.7,11.9,0,3,1,2
"2418",0,24,38,900,14.6,0.3,1,3,1,1
"2419",0,22,38,2000,8.4,1.3,2,3,2,1
"2420",0,24,33,3000,4.4,5.7,1,3,2,2
"2421",0,13,41,4800,1.5,10.6,3,3,3,1
"2422",0,24,55,1900,3.5,NA,0,1,2,1
"2423",1,21,28,1000,4.9,0.6,0,1,2,2
"2424",0,20,35,1000,1,NA,3,3,2,2
"2425",0,24,31,NA,3.1,3.5,0,1,1,1
"2426",0,19,51,2000,7.2,4.3,1,3,2,1
"2427",0,23,23,2500,13.3,2.1,0,4,1,2
"2428",0,24,43,2500,10,7.3,4,3,2,1
"2429",0,23,34,1050,0.8,8.8,1,3,2,1
"2430",0,22,25,950,0.1,7,0,3,1,2
"2431",0,21,28,2500,29.8,10.4,0,1,1,2
"2432",0,24,44,2800,9.6,2.6,2,1,2,1
"2433",1,7,29,1000,0.3,5.5,0,3,1,1
"2434",0,24,54,2000,30.4,21.7,0,1,2,1
"2435",0,19,27,1400,4.4,11.3,0,3,1,2
"2436",0,24,34,4000,8.2,9.6,0,3,2,1
"2437",0,24,32,2000,0.6,2.2,0,3,1,2
"2438",0,22,35,1000,7.5,0.1,0,3,1,1
"2439",0,24,43,1000,4.3,1.6,0,3,2,1
"2440",0,21,20,2000,3.4,0.5,0,3,1,2
"2441",0,24,29,500,2.6,2.6,0,1,1,2
"2442",1,14,30,1500,2.1,8.4,0,1,2,1
"2443",0,24,24,2500,0.8,2.8,0,3,1,2
"2444",0,19,23,3000,5.1,2,0,3,1,2
"2445",0,22,44,3000,8.1,6.5,1,3,1,1
"2446",0,24,43,2000,15.8,28.1,2,1,2,2
"2447",0,7,26,1600,1.6,NA,2,1,2,1
"2448",0,24,25,2000,4.7,0.2,0,3,2,2
"2449",0,24,19,2000,19.5,3,0,3,1,2
"2450",0,19,26,1000,3.7,4.7,0,3,2,1
"2451",0,23,28,1400,2.1,8.6,2,3,2,2
"2452",0,24,42,2000,2.3,0.4,2,3,2,1
"2453",1,13,41,1000,13.4,2.9,2,2,2,1
"2454",0,9,43,2050,0.9,6.8,1,1,2,1
"2455",0,23,42,1000,10.4,10.1,2,1,2,1
"2456",0,24,44,NA,10.4,11.6,1,3,2,1
"2457",0,24,35,2000,2.3,10.3,1,3,2,2
"2458",0,24,29,1500,1.3,0.2,0,3,1,2
"2459",0,24,24,2500,19.9,8.1,0,3,1,2
"2460",0,17,31,2000,3.5,4.1,1,1,2,2
"2461",0,24,35,2000,3.1,0.9,3,3,2,2
"2462",1,11,29,3200,3.5,5.8,2,1,2,1
"2463",0,19,48,500,27,13.1,0,3,2,2
"2464",0,22,32,1000,3.5,11.1,1,3,2,1
"2465",1,15,41,1000,14.3,0.3,1,3,2,2
"2466",0,18,20,2000,3,3,0,1,1,2
"2467",0,24,33,1000,3,6.1,0,3,1,1
"2468",0,24,47,2000,17.4,28.3,0,3,2,1
"2469",0,23,55,2000,15.9,1.6,0,1,2,2
"2470",0,24,24,1000,8.4,8.4,1,3,1,2
"2471",0,8,32,6000,2.4,20.5,0,3,2,1
"2472",0,20,56,1000,10.9,7.8,0,1,2,2
"2473",0,24,24,1000,2.9,5.8,1,1,1,1
"2474",0,24,49,2000,9.5,3.4,0,3,2,1
"2475",0,24,54,1000,10.1,30.1,0,3,2,2
"2476",0,24,45,2000,3.2,14.8,2,3,3,1
"2477",0,24,29,500,3.5,0.3,0,1,2,1
"2478",1,9,32,1300,0.6,1.6,0,3,1,1
"2479",0,24,46,2000,4.9,6.6,2,3,2,1
"2480",0,24,50,600,8.1,15.1,1,3,2,1
"2481",1,9,36,2000,5.1,0.6,2,1,2,1
"2482",0,24,47,2000,26.2,NA,0,3,2,1
"2483",0,24,36,5000,5.8,2.3,2,3,2,1
"2484",0,23,40,1500,2.3,12.2,2,3,2,1
"2485",0,23,24,NA,0.9,1.2,0,3,2,1
"2486",0,24,44,2000,9.5,9.5,0,3,1,1
"2487",0,20,22,3000,15.3,1.3,0,3,1,2
"2488",0,22,24,2600,1.2,7.2,0,1,1,2
"2489",0,24,40,2500,9.6,11.2,2,3,2,1
